customer_id,age,income,purchase_amount,gender,region,total_purchases,preferred_product_category,customer_loyalty_score,signup_date,last_purchase_date
578,47.0,91000.0,1808.4312480883584,Female,East,43.0,Toys,45.23511023484256,2021-05-13,2023-07-28
579,64.0,53900.0,549.4822513747732,Male,North,22.0,Health,51.73819588480452,2022-09-30,2021-01-30
580,52.0,104300.0,1628.5336338885788,Female,East,3.0,Health,3.0316604335155484,2022-09-19,2022-09-15
581,72.0,97000.0,183.16382428665744,Male,West,15.0,Electronics,76.45566325310304,2022-08-27,2023-03-18
582,57.0,61900.0,1207.9363593569108,Female,East,35.0,Electronics,83.54279612678818,2021-08-30,2021-12-08
583,69.0,101600.0,981.5807933618687,Male,North,47.0,Health,61.942155393454655,2022-03-27,2023-09-28
584,33.0,26500.0,1100.92859595182,Male,East,38.0,Home & Garden,74.87236352966626,2021-07-19,2021-09-01
585,30.0,92600.0,1853.8862997310032,Female,West,33.0,Home & Garden,52.27060031721019,2022-12-20,2021-08-09
586,67.0,76000.0,1745.2041895487698,Male,West,14.0,Electronics,61.83533789785556,2021-04-27,2022-01-08
587,77.0,38100.0,1574.4656413347188,Male,East,48.0,Clothing,39.45716984632386,2021-08-07,2022-06-15
588,59.0,96700.0,561.9229462031745,Female,East,1.0,Health,79.18742650625126,2021-11-01,2021-08-03
589,47.0,60800.0,1825.4008847984614,Male,West,49.0,Toys,46.82709302644926,2021-08-31,2022-01-02
590,36.0,52700.0,213.065231078473,Male,West,26.0,Home & Garden,68.02129044188825,2021-10-19,2021-04-24
591,34.0,94700.0,1709.5918487863999,Male,South,8.0,Clothing,62.142937861950465,2021-10-28,2021-01-25
592,73.0,98200.0,669.7569432601434,Female,South,16.0,Home & Garden,70.23145183857497,2022-11-15,2023-07-23
593,36.0,78100.0,126.46917709072709,Female,West,38.0,Clothing,78.52158751252233,2022-01-23,2022-09-03
594,45.0,47600.0,1345.3268287966816,Female,East,10.0,Health,51.271348159299514,2022-08-11,2023-05-08
595,75.0,108000.0,477.9342580655918,Female,North,42.0,Health,81.30659492556687,2021-07-28,2023-10-24
596,72.0,21100.0,502.2708292119712,Female,East,37.0,Health,49.7257237271609,2021-11-10,2023-06-17
597,43.0,57400.0,625.9733891329676,Male,East,26.0,Electronics,95.66343228639369,2022-09-09,2023-02-12
598,54.0,94700.0,146.09583965498314,Male,South,28.0,Clothing,75.26717486147942,2021-01-26,2022-03-21
599,43.0,30500.0,370.711745512543,Female,South,12.0,Toys,17.114164974606418,2021-03-20,2021-01-20
600,70.0,20200.0,30.1764626194094,Male,South,20.0,Toys,82.95844713634312,2021-05-08,2023-03-17
601,79.0,87500.0,901.9108517894579,Male,West,49.0,Health,55.15876608066341,2022-02-17,2021-05-08
602,40.0,96300.0,186.82564728758314,Male,West,14.0,Toys,98.44609579738653,2021-05-17,2021-12-24
603,26.0,58600.0,1371.652157987514,Male,East,46.0,Home & Garden,71.88190436735273,2021-11-30,2023-05-31
604,29.0,48800.0,486.5332453594638,Female,East,35.0,Clothing,8.439074657019107,2022-07-02,2023-11-27
605,70.0,75300.0,1888.2768051896508,Female,North,29.0,Clothing,39.49604276103488,2022-01-23,2023-07-06
606,18.0,41500.0,1745.0782222493322,Male,East,12.0,Clothing,51.72754026732665,2022-07-25,2022-05-25
607,75.0,56600.0,593.0929720370523,Male,East,18.0,Home & Garden,83.90136031598018,2021-08-18,2022-03-20
608,75.0,61900.0,1570.7666002202238,Female,South,44.0,Electronics,72.93455343297727,2022-02-25,2023-02-18
609,18.0,110800.0,1610.4249112363163,Male,South,2.0,Home & Garden,36.93600706116389,2021-05-04,2021-09-09
610,64.0,95400.0,1973.3949659465327,Male,South,2.0,Clothing,65.3432687502629,2021-03-29,2023-11-21
611,51.0,118800.0,1203.7231739544561,Male,South,17.0,Clothing,57.69109078983793,2021-05-21,2022-02-25
612,49.0,108000.0,182.29215459445115,Female,South,10.0,Clothing,12.605260895240688,2021-02-20,2021-03-02
613,79.0,83300.0,1300.7377132742342,Female,North,18.0,Toys,23.485869299860052,2022-07-21,2022-08-02
614,71.0,75100.0,1257.4599017845496,Male,North,22.0,Electronics,34.11223127143144,2022-02-09,2022-08-02
615,65.0,92000.0,1283.934143292455,Male,North,19.0,Home & Garden,19.548340636350293,2021-12-03,2022-10-02
616,42.0,29600.0,628.1483832463388,Male,South,1.0,Clothing,15.013384583002553,2022-10-24,2021-04-21
617,57.0,113900.0,1722.1655784590591,Male,West,24.0,Health,5.819777013028704,2022-10-27,2022-05-06
618,62.0,70100.0,1919.7549222517157,Male,South,36.0,Electronics,87.31025656089301,2022-01-01,2021-02-03
619,70.0,28200.0,451.07077569674004,Male,South,25.0,Health,28.894341796485367,2021-09-15,2021-07-31
620,18.0,68800.0,194.541273110556,Female,North,36.0,Electronics,29.032060393356616,2022-01-23,2021-05-05
621,33.0,75300.0,405.1793656735985,Female,South,31.0,Clothing,20.622813743015545,2021-02-14,2023-06-13
622,78.0,102400.0,1644.693235726323,Male,North,31.0,Electronics,47.5397371863883,2021-09-26,2021-11-27
623,56.0,44000.0,1359.756376943298,Female,South,2.0,Electronics,51.42419679223724,2021-11-07,2022-02-16
624,22.0,73800.0,1279.3737378314706,Male,East,19.0,Clothing,20.828135862508002,2022-11-03,2023-07-23
625,39.0,118700.0,815.5504075166605,Male,West,12.0,Health,60.85703378636506,2021-10-05,2022-10-26
626,46.0,71000.0,1164.0993835926427,Female,West,10.0,Health,72.29999595937491,2022-04-20,2023-12-25
627,72.0,49600.0,629.5907680432475,Female,North,31.0,Toys,37.38400859654519,2022-07-21,2022-08-26
628,20.0,76600.0,964.8561572475634,Male,East,45.0,Health,58.54516968574387,2021-05-25,2021-01-26
629,29.0,30500.0,1590.2647961738987,Male,West,22.0,Health,50.23019051644463,2021-08-23,2022-10-31
630,43.0,70300.0,1962.858362961815,Female,North,23.0,Electronics,19.554839835610217,2022-11-22,2022-08-07
631,33.0,106700.0,1866.3280687078077,Female,South,23.0,Toys,73.00109887745778,2022-12-21,2023-12-04
632,68.0,93000.0,1869.0545668355726,Male,South,15.0,Clothing,80.14530278240474,2021-05-16,2022-01-15
633,54.0,42800.0,816.4029949972825,Male,East,26.0,Clothing,64.87931155871675,2022-03-21,2022-01-04
634,39.0,88000.0,948.2039634034461,Male,West,3.0,Home & Garden,32.38960277710513,2021-12-19,2021-07-28
635,74.0,78900.0,1417.1580848105834,Female,South,23.0,Toys,92.67924944093012,2022-01-29,2023-11-03
636,46.0,103300.0,1845.9400175415428,Male,North,20.0,Electronics,45.535838799512426,2021-10-02,2021-01-25
637,31.0,35300.0,301.1486335171276,Female,South,45.0,Home & Garden,26.587848538509785,2022-01-19,2022-06-30
638,45.0,92300.0,622.3988903778476,Male,South,40.0,Home & Garden,40.82346208219565,2021-11-19,2021-10-02
639,22.0,22600.0,295.70875229633685,Female,West,39.0,Clothing,69.20750919082099,2021-07-02,2023-05-24
640,64.0,85700.0,1231.7768893197215,Female,West,8.0,Health,84.59317856592492,2022-07-27,2021-08-10
641,66.0,22700.0,626.4759738373243,Female,North,18.0,Electronics,35.65754992828726,2022-03-16,2023-11-27
642,47.0,106600.0,665.6935479748954,Female,East,41.0,Toys,23.26244460093747,2021-03-04,2023-05-25
643,63.0,94600.0,160.4135997861989,Male,East,6.0,Home & Garden,62.64931318352048,2022-12-28,2021-08-06
644,79.0,35100.0,712.596202379032,Female,South,27.0,Electronics,92.12151001062855,2022-10-13,2021-04-21
645,69.0,66800.0,1727.743084655139,Female,North,36.0,Clothing,18.32933635594216,2022-10-08,2023-03-27
646,22.0,91700.0,481.48416754385323,Female,East,15.0,Home & Garden,80.30193822993665,2021-02-03,2022-12-09
647,29.0,32200.0,1396.47118309593,Male,East,37.0,Home & Garden,47.660718148748416,2022-12-06,2021-05-27
648,33.0,42100.0,1266.6641229784134,Male,South,5.0,Clothing,79.95125039620918,2022-04-22,2022-07-06
649,43.0,28800.0,1729.6995245708483,Male,North,39.0,Clothing,50.55411497732909,2021-03-28,2021-05-14
650,43.0,28500.0,281.9301363490557,Male,East,9.0,Clothing,37.73277743022193,2021-07-29,2022-04-09
651,65.0,43400.0,1955.6281214831856,Male,West,7.0,Electronics,69.67410002096508,2022-04-07,2023-05-14
652,38.0,81800.0,1173.604719159924,Male,West,41.0,Electronics,90.06272945948973,2021-03-22,2022-04-01
653,56.0,89800.0,1991.0388216466924,Female,South,20.0,Electronics,32.02517303701811,2021-11-18,2023-12-21
654,53.0,54600.0,1824.7991572143846,Female,South,10.0,Health,46.074813499437184,2022-02-19,2023-10-26
655,50.0,74000.0,458.60419878394947,Female,South,26.0,Home & Garden,22.94006266965225,2021-07-09,2023-11-27
656,79.0,38400.0,131.20077960855994,Male,South,4.0,Electronics,18.340946361735078,2021-08-21,2022-04-05
657,47.0,89700.0,526.1654057148158,Female,East,38.0,Health,77.78901423921751,2022-01-27,2021-05-19
658,54.0,73400.0,1064.5760250188514,Female,North,24.0,Home & Garden,20.066411668844243,2021-06-18,2022-09-10
659,40.0,35300.0,359.7608067890762,Male,South,14.0,Electronics,79.33181713344499,2022-03-19,2022-11-11
660,75.0,104900.0,351.57029414561725,Female,South,41.0,Clothing,42.92170518402645,2021-06-17,2023-08-19
661,27.0,41800.0,935.9352232682031,Male,East,1.0,Toys,99.50487234077158,2021-08-19,2022-08-22
662,71.0,44300.0,85.87058291532968,Female,South,17.0,Electronics,19.734141819128926,2021-05-30,2022-08-19
663,22.0,79700.0,261.33840341389555,Male,South,45.0,Toys,9.297799251282601,2022-10-26,2021-01-11
664,53.0,25100.0,843.4054520277361,Male,North,24.0,Electronics,7.543306960349561,2022-07-04,2021-11-23
665,51.0,96000.0,144.9972202317736,Male,West,27.0,Clothing,83.54180047242006,2022-01-21,2022-01-14
666,69.0,68500.0,805.5750117819481,Female,South,7.0,Toys,43.77763110583434,2022-01-16,2021-08-19
667,48.0,48400.0,958.5324065779213,Female,East,9.0,Health,0.3124349647371627,2021-10-02,2022-09-10
668,27.0,92800.0,913.5078958647665,Male,North,43.0,Clothing,87.4771362503336,2022-09-09,2023-02-04
669,75.0,68200.0,1740.9662176581128,Male,East,35.0,Toys,87.69210069103045,2021-03-03,2021-02-18
670,36.0,31100.0,1069.5236610024301,Female,North,12.0,Toys,80.64166740187909,2022-04-12,2022-03-27
671,75.0,34000.0,946.6013157065258,Female,North,21.0,Clothing,24.83184830248425,2022-06-12,2022-05-06
672,49.0,99300.0,833.2043058754991,Male,South,3.0,Clothing,37.27527200671731,2021-05-30,2022-02-11
673,18.0,114900.0,1638.8942890428825,Female,South,15.0,Clothing,74.49262251954836,2021-05-22,2023-12-11
674,73.0,98700.0,1792.2120759196696,Female,South,21.0,Home & Garden,48.935312540758524,2021-04-26,2021-06-24
675,22.0,72200.0,1709.4200890102927,Female,West,10.0,Health,15.382657672355249,2021-03-06,2022-04-25
676,62.0,76400.0,1353.622224700154,Male,West,33.0,Electronics,24.27982645276724,2022-03-05,2021-08-11
677,21.0,24500.0,291.976257017975,Male,East,46.0,Toys,97.25895367515574,2021-11-06,2021-09-26
678,33.0,70100.0,568.2025395941843,Female,South,6.0,Electronics,15.101311742710621,2022-12-07,2023-03-21
679,41.0,54300.0,111.20486609031532,Male,West,2.0,Clothing,72.60807566781885,2022-03-06,2023-06-12
680,33.0,99700.0,1863.0316684804259,Female,South,29.0,Health,47.801830665953894,2021-06-10,2023-06-20
681,72.0,71900.0,1328.3810887880024,Female,West,40.0,Health,74.86016595521598,2021-11-02,2023-07-08
682,19.0,51700.0,1497.7985109402182,Male,West,33.0,Home & Garden,66.11132411443931,2021-12-27,2021-11-14
683,66.0,63500.0,636.9120443728133,Male,North,4.0,Clothing,43.916719055432594,2021-10-05,2022-01-20
684,45.0,69500.0,1694.3939741091378,Male,South,4.0,Toys,35.39108246830671,2021-10-23,2022-09-18
685,49.0,69500.0,534.0145017427875,Female,South,29.0,Home & Garden,75.43592543561255,2022-07-05,2023-12-14
686,44.0,79800.0,23.254639082650375,Female,West,37.0,Clothing,32.314120625982646,2021-06-18,2022-10-05
687,37.0,26900.0,765.3016257909741,Male,South,20.0,Home & Garden,78.77714800885684,2022-04-04,2022-12-05
688,41.0,97200.0,1150.1077322989654,Male,West,41.0,Electronics,67.9843066332452,2022-08-03,2021-11-01
689,29.0,84400.0,967.8356187717346,Male,South,23.0,Clothing,57.766917023316886,2021-01-07,2023-04-22
690,67.0,66800.0,1726.910762301662,Female,North,45.0,Toys,36.88008849022973,2022-08-20,2022-05-26
691,52.0,115100.0,228.70246619321054,Female,South,18.0,Toys,20.50813577663749,2022-12-12,2021-06-12
692,77.0,31300.0,1116.5704124547767,Female,North,49.0,Clothing,71.04198012406638,2021-05-12,2023-01-08
693,50.0,118300.0,1035.6991126453968,Male,East,25.0,Home & Garden,9.134922717058092,2022-08-11,2021-12-07
694,50.0,112500.0,577.1581047008827,Male,South,1.0,Health,97.05422561557597,2021-12-13,2023-07-21
695,78.0,118400.0,1648.011662902481,Female,South,15.0,Clothing,97.87479146154875,2022-12-22,2022-06-14
696,68.0,91400.0,1510.6403386467684,Male,South,34.0,Toys,13.022261595813866,2022-08-19,2021-02-03
697,60.0,52800.0,1471.0611909170254,Male,North,48.0,Electronics,10.393532297230223,2021-09-10,2023-09-25
698,54.0,28300.0,1754.861106973721,Male,South,20.0,Toys,41.27167270830301,2022-02-14,2021-11-19
699,29.0,70200.0,1451.113509230612,Male,South,37.0,Health,96.36832722605021,2022-06-27,2021-12-13
700,20.0,34900.0,479.04575759515836,Female,West,27.0,Toys,40.031089923111296,2021-12-21,2022-12-22
701,18.0,101800.0,1417.0141690663884,Male,East,22.0,Health,36.380210843233485,2022-12-14,2021-09-02
702,50.0,109800.0,629.2515705118908,Female,North,5.0,Clothing,70.35850589987712,2022-07-18,2022-11-09
703,57.0,74900.0,499.50580768799165,Female,West,34.0,Toys,17.873123659522705,2022-01-03,2023-07-04
704,27.0,83100.0,164.5471139412621,Male,North,39.0,Home & Garden,36.332348357375146,2022-08-07,2022-12-24
705,60.0,91000.0,1493.1765890883999,Female,West,3.0,Home & Garden,29.130744627448777,2022-05-26,2023-10-01
706,61.0,106800.0,1427.7819046606262,Female,East,17.0,Toys,60.15346226306262,2022-06-17,2021-05-13
707,46.0,43600.0,484.3089657947056,Male,West,24.0,Toys,16.275288621416383,2022-06-12,2023-06-29
708,30.0,55300.0,1503.7704531138288,Female,North,24.0,Electronics,54.87012556062363,2022-06-12,2021-02-18
709,29.0,94900.0,1837.324948525235,Female,South,3.0,Toys,85.75465899368449,2022-02-06,2023-12-24
710,48.0,117200.0,233.89733583332693,Female,South,45.0,Electronics,51.41705467076019,2021-06-24,2021-08-01
711,63.0,71700.0,480.6205440058144,Female,East,7.0,Electronics,68.34966170980852,2021-03-19,2021-04-29
712,19.0,29900.0,1505.5163722928846,Female,North,25.0,Electronics,7.524801767793288,2022-03-16,2023-05-06
713,78.0,79700.0,563.5232135440149,Female,North,3.0,Electronics,44.9005579247043,2022-07-03,2023-01-31
714,68.0,74400.0,1256.8346690817593,Female,North,15.0,Clothing,9.489316743585196,2021-08-20,2022-11-10
715,67.0,86400.0,180.70516443815475,Female,East,29.0,Home & Garden,59.94616757866569,2022-02-04,2023-06-14
716,52.0,85100.0,915.3609086250067,Male,South,29.0,Electronics,28.105437117381847,2021-08-01,2021-10-07
717,40.0,49200.0,1483.4010155460471,Male,West,10.0,Home & Garden,28.726583099174796,2021-07-12,2022-02-28
718,34.0,79000.0,1379.29760722564,Male,East,32.0,Electronics,7.676673714498072,2022-07-26,2021-12-29
719,43.0,87100.0,1633.8427593380975,Female,West,23.0,Home & Garden,31.02378614407344,2022-12-02,2023-10-18
720,25.0,116000.0,1757.3552106742743,Female,South,39.0,Toys,50.66771771070974,2021-09-24,2021-11-10
721,46.0,69900.0,1550.9033324923414,Female,East,9.0,Toys,58.46601031717614,2021-05-06,2023-02-09
722,43.0,70500.0,1349.7437310190735,Male,South,37.0,Home & Garden,6.666555127582329,2022-12-16,2023-12-23
723,27.0,99200.0,82.81053379574168,Male,West,40.0,Electronics,65.14591857160703,2022-01-17,2021-09-29
724,43.0,78700.0,1079.2340133506991,Male,North,14.0,Clothing,48.88757607534946,2022-06-28,2023-11-27
725,79.0,64900.0,94.64149533140854,Female,North,4.0,Home & Garden,53.69080079142348,2022-05-17,2023-11-06
726,51.0,63000.0,1619.9742778897248,Male,West,20.0,Health,83.27966737677947,2022-02-07,2021-12-09
727,68.0,27900.0,655.0345584307161,Male,North,28.0,Clothing,34.222644530486654,2021-09-18,2021-12-12
728,58.0,36300.0,1133.6101607534833,Female,West,14.0,Health,17.40511113650347,2022-01-22,2021-08-21
729,24.0,92700.0,573.3017084914271,Male,East,44.0,Home & Garden,55.18101757069541,2022-02-16,2023-09-17
730,21.0,87600.0,1569.3502858729812,Female,East,34.0,Electronics,94.50219175352387,2021-12-12,2022-07-30
731,75.0,27400.0,1775.2750027509671,Male,East,13.0,Health,51.786961918113114,2021-04-04,2022-02-20
732,70.0,105500.0,809.3121385418667,Female,North,31.0,Home & Garden,83.19121741195065,2021-11-24,2023-06-24
733,67.0,116200.0,1728.5863391517582,Female,South,33.0,Clothing,75.70320544610331,2021-04-10,2021-09-24
734,62.0,66500.0,548.8085147635381,Female,North,39.0,Electronics,51.83307870098315,2022-04-06,2023-09-24
735,28.0,111200.0,1078.628627689537,Female,North,28.0,Health,64.75547776534225,2021-11-11,2023-01-14
736,46.0,29200.0,1720.3476310806338,Female,South,25.0,Home & Garden,40.66801840966585,2021-01-25,2023-06-30
737,73.0,106500.0,665.245058379265,Male,South,32.0,Electronics,53.06286890971938,2022-05-09,2022-03-19
738,53.0,69900.0,1909.00368485461,Female,South,9.0,Electronics,50.72857552906347,2021-12-19,2022-07-14
739,42.0,79900.0,261.3214135271396,Female,South,28.0,Toys,70.9110362957773,2021-04-27,2021-03-17
740,38.0,109400.0,56.18463805254234,Female,North,31.0,Electronics,40.998131935628265,2021-07-18,2021-09-04
741,78.0,118700.0,1810.1879981048176,Female,West,17.0,Home & Garden,9.976712262214004,2021-10-06,2022-08-03
742,74.0,52200.0,155.92435897278705,Male,East,23.0,Clothing,78.87095228136228,2022-08-05,2021-11-09
743,53.0,119800.0,1983.9406079760336,Female,West,13.0,Toys,68.48530033282076,2021-03-20,2022-07-30
744,27.0,112500.0,1903.7657867186301,Male,North,10.0,Home & Garden,95.01234554573654,2022-02-28,2021-12-09
745,54.0,26600.0,291.3014018719149,Female,South,16.0,Home & Garden,42.87161758478628,2021-12-20,2022-12-16
746,26.0,91900.0,1084.4175588712803,Female,East,6.0,Home & Garden,7.820565691109471,2022-06-10,2023-09-11
747,41.0,84100.0,386.1421889849458,Male,East,48.0,Health,12.161898636324297,2022-06-25,2022-12-27
748,52.0,69700.0,867.7472425996373,Male,West,11.0,Health,77.3319543203078,2022-10-18,2022-09-24
749,66.0,46700.0,141.6217559344687,Male,North,3.0,Clothing,6.7757282778601935,2022-04-22,2022-02-03
750,52.0,108700.0,463.37068383724727,Female,North,28.0,Home & Garden,90.78261449292853,2021-01-10,2022-12-15
751,65.0,102400.0,739.280136869821,Male,North,41.0,Health,28.165011129518536,2022-07-13,2023-07-13
752,53.0,34600.0,888.5220504871885,Female,East,15.0,Health,89.88790405793247,2022-05-18,2021-10-19
753,35.0,100500.0,1955.4425912536085,Male,West,13.0,Health,77.3506848800946,2021-09-17,2021-02-23
754,66.0,110000.0,1619.5739784542827,Male,East,42.0,Clothing,87.120103629169,2022-06-08,2023-09-10
755,56.0,116100.0,1480.0716897376535,Female,East,45.0,Clothing,21.403969176996572,2022-08-19,2022-04-22
756,49.0,82000.0,1083.341803189109,Male,South,17.0,Home & Garden,59.569349581356825,2021-01-06,2021-01-22
757,41.0,98100.0,1683.1955659966,Male,West,7.0,Toys,9.358913207242258,2021-02-04,2023-11-19
758,40.0,48900.0,691.859214598308,Female,South,28.0,Home & Garden,20.228076753937597,2021-06-24,2022-11-26
759,79.0,38300.0,1423.620243291166,Female,North,38.0,Health,30.990222733726846,2022-03-18,2021-06-09
760,49.0,37900.0,1987.6922712487808,Female,East,13.0,Health,74.08125915100231,2022-07-31,2023-06-29
761,54.0,63400.0,642.9652396916936,Male,West,17.0,Electronics,2.471437938848331,2021-05-27,2022-06-14
762,29.0,51300.0,1354.5547190702553,Male,North,15.0,Home & Garden,90.31172828721364,2022-07-23,2021-04-11
763,66.0,119100.0,1691.7434310217172,Male,West,36.0,Health,7.080351371292171,2021-07-12,2021-12-09
764,72.0,107500.0,1833.299015034331,Male,East,28.0,Health,37.64901953446271,2021-01-13,2022-08-02
765,30.0,50800.0,1441.5067280614016,Male,West,15.0,Toys,8.108962832858413,2022-06-14,2023-03-01
766,40.0,28800.0,581.5436883659298,Female,North,46.0,Electronics,76.89678431033738,2021-09-03,2023-04-25
767,42.0,31100.0,666.038660106514,Male,South,11.0,Home & Garden,14.13149734027568,2022-11-06,2021-05-05
768,52.0,66600.0,61.10090360544913,Female,East,31.0,Clothing,88.47569102624576,2021-04-24,2023-06-09
769,58.0,20200.0,1526.5542357895893,Male,South,4.0,Home & Garden,53.02219865915261,2021-08-21,2022-10-31
770,47.0,37600.0,104.62442000266373,Female,East,35.0,Home & Garden,94.8472819455396,2022-11-09,2022-05-18
771,34.0,31200.0,1732.0116621134364,Male,North,34.0,Toys,29.03609128081953,2021-11-18,2021-06-22
772,66.0,82900.0,254.9480166595868,Male,East,27.0,Home & Garden,45.4316151878391,2022-06-22,2023-06-06
773,79.0,62800.0,360.31549402913004,Female,South,10.0,Toys,69.4246962329578,2021-05-06,2021-04-30
774,37.0,52400.0,963.5224122478298,Male,East,30.0,Toys,83.19133125709605,2021-11-09,2021-09-30
775,65.0,62100.0,1481.00322203411,Female,North,45.0,Health,42.135708774560676,2022-05-26,2023-07-02
776,42.0,106000.0,295.2243662941738,Male,East,20.0,Clothing,89.24325383271642,2022-04-29,2023-05-26
777,39.0,60200.0,891.3407286316669,Male,South,29.0,Toys,11.798720832439525,2021-10-08,2023-05-08
778,30.0,22300.0,976.0455233320075,Female,North,29.0,Electronics,70.86847188100954,2021-10-10,2021-09-18
779,76.0,114000.0,440.3255705038108,Male,South,23.0,Electronics,34.81989822136604,2022-10-13,2021-10-05
780,36.0,46600.0,248.80558582765084,Female,East,21.0,Clothing,10.133548413259696,2022-09-05,2021-04-03
781,66.0,26800.0,1676.1134275115662,Male,West,48.0,Toys,38.666455680200386,2022-01-27,2023-08-17
782,53.0,106800.0,1014.8819865302758,Male,South,43.0,Clothing,88.0215624485568,2022-06-07,2023-04-03
783,29.0,49000.0,48.474847248622886,Male,East,10.0,Health,98.053387128864,2022-01-17,2021-05-08
784,78.0,24400.0,1609.9029765920257,Male,West,41.0,Electronics,39.27998571004826,2021-08-04,2022-06-16
785,58.0,60600.0,1961.971734720878,Male,West,12.0,Home & Garden,88.6416387806375,2022-06-26,2023-02-12
786,36.0,105400.0,1219.7338669202097,Male,North,30.0,Electronics,50.965441624187825,2022-08-29,2021-06-16
787,29.0,49100.0,1017.3426064264601,Male,West,33.0,Toys,,2021-04-26,2023-04-11
788,26.0,44000.0,1759.263408829024,Female,South,18.0,Clothing,4.5371422273823185,2022-05-24,2021-08-24
789,24.0,95900.0,1905.9832435755052,Male,South,14.0,Electronics,55.73119719840234,2022-05-15,2023-11-22
790,45.0,62700.0,1513.983093486872,Male,West,22.0,Home & Garden,7.016193621099043,2021-09-28,2021-07-10
791,31.0,88400.0,901.9968008738899,Male,East,21.0,Home & Garden,26.861795709379933,2022-03-16,2022-10-19
792,48.0,115100.0,1192.5983706762522,Female,South,1.0,Clothing,56.681432586867864,2021-10-18,2022-09-05
793,69.0,115700.0,1407.8520227356385,Female,South,49.0,Clothing,80.71637664216806,2021-02-08,2021-09-12
794,36.0,93900.0,404.66167058356683,Male,North,43.0,Electronics,56.08936438039106,2021-01-24,2023-08-31
795,75.0,25500.0,905.4580437885473,Male,East,15.0,Toys,93.61915411152101,2021-02-12,2023-12-16
796,64.0,103400.0,1663.0461041402243,Male,West,36.0,Health,81.03325075758356,2021-06-19,2022-10-11
797,33.0,76100.0,1316.3561900269171,Female,East,47.0,Home & Garden,15.624014610510262,2021-12-06,2021-04-16
798,70.0,83400.0,834.1840530794711,Male,North,22.0,Clothing,38.89584856279373,2021-06-18,2021-07-11
799,22.0,116100.0,1333.457817349069,Female,North,32.0,Health,66.84854273067788,2022-06-22,2023-09-30
800,52.0,91400.0,254.08037590347055,Male,East,46.0,Health,93.84060316092902,2022-11-23,2021-06-24
801,29.0,26800.0,814.9652689184551,Female,North,33.0,Health,98.77158687446709,2022-04-17,2022-09-27
802,42.0,106800.0,1590.3945051668516,Female,North,41.0,Toys,76.31864379628071,2022-10-24,2021-03-26
803,69.0,74300.0,456.60739853056305,Male,North,39.0,Clothing,57.37693055793639,2022-10-07,2023-08-06
804,76.0,63100.0,388.20378496368704,Male,East,23.0,Home & Garden,75.66096897379919,2021-05-23,2022-12-29
805,38.0,37800.0,1902.6209466345342,Male,North,43.0,Clothing,27.323641946394773,2022-11-07,2023-11-04
806,53.0,78600.0,435.5973065807368,Male,West,2.0,Electronics,28.360302725963273,2021-04-11,2023-11-27
807,70.0,37600.0,536.6187877073328,Male,West,2.0,Home & Garden,65.43493461623233,2022-07-29,2023-11-17
808,40.0,57500.0,1939.839559030589,Male,South,38.0,Clothing,87.18355763999104,2022-08-28,2021-03-11
809,33.0,114700.0,1474.7229691247508,Male,West,29.0,Home & Garden,96.98094891763537,2022-12-20,2021-06-03
810,74.0,116100.0,1405.2011353865857,Female,South,46.0,Electronics,34.133460083121825,2022-04-20,2023-02-04
811,56.0,36800.0,1708.794240032071,Male,East,3.0,Home & Garden,79.65536231013203,2021-11-07,2021-09-28
812,62.0,23900.0,249.32970282885265,Male,North,39.0,Health,85.15308052874937,2022-08-07,2022-06-25
813,70.0,37100.0,1417.7933484284142,Female,West,7.0,Toys,62.31732430313927,2021-03-01,2022-07-25
814,59.0,32700.0,1017.303446469913,Male,South,36.0,Electronics,34.75918822297629,2021-01-29,2021-05-29
815,75.0,51400.0,1661.718267762597,Male,East,29.0,Home & Garden,61.90885652738011,2022-06-15,2021-01-10
816,56.0,25500.0,1026.1206029570849,Male,South,37.0,Electronics,58.44489043115127,2021-03-14,2022-10-06
817,31.0,85400.0,1248.077881452446,Male,North,49.0,Health,60.65255057964909,2022-01-29,2021-03-03
818,48.0,112600.0,965.9294102710812,Female,West,36.0,Toys,61.92602137877215,2022-01-29,2023-02-13
819,75.0,108300.0,966.7546686405714,Female,East,23.0,Electronics,84.7058190871695,2022-04-26,2022-06-12
820,22.0,71000.0,1540.5805565624264,Male,South,45.0,Health,17.008151326733035,2022-04-18,2022-03-21
821,52.0,25500.0,1264.5614732816207,Male,East,16.0,Health,36.72939476151681,2021-11-09,2021-01-17
822,40.0,90500.0,1273.8611391866325,Female,South,48.0,Health,58.60017273507114,2022-03-14,2022-01-04
823,46.0,24700.0,911.5593179864211,Male,South,31.0,Home & Garden,28.332773861162643,2021-11-20,2022-11-15
824,60.0,53700.0,1071.5968027483045,Female,North,34.0,Clothing,97.81531220840392,2021-03-28,2023-06-27
825,28.0,79200.0,1496.5209790854788,Female,North,1.0,Electronics,26.31502596023292,2021-12-25,2022-08-06
826,35.0,55700.0,1655.363019841598,Female,South,18.0,Clothing,46.962888064236516,2022-11-26,2021-09-12
827,64.0,64700.0,1399.1915762452113,Male,West,40.0,Health,87.73650457130682,2021-07-16,2022-04-01
828,29.0,69400.0,1849.6645179144525,Male,East,43.0,Clothing,8.006366266022624,2022-01-20,2022-10-05
829,26.0,88700.0,1644.2416945314578,Male,East,15.0,Health,82.06880020942519,2021-04-28,2022-07-15
